#,Subject,0,Item,0,Condition,0,Word,#,#,#,#,RT,#,#
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,162,0,Filler,54,10,anyagot,sz‡zadi,0,yes,1110,"Annak a lehet_sŽge, hogy a varr—n_ az œj ruh‡hoz az anyagot kŸlfšldr_l rendelje, sajnos nem garant‡lt.",1110
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,162,0,Filler,54,11,kŸlfšldr_l,legrŽgebbi,0,yes,928,"Annak a lehet_sŽge, hogy a varr—n_ az œj ruh‡hoz az anyagot kŸlfšldr_l rendelje, sajnos nem garant‡lt.",928
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,162,0,Filler,54,12,"rendelje,","tanult‡k,",1,yes,1133,"Annak a lehet_sŽge, hogy a varr—n_ az œj ruh‡hoz az anyagot kŸlfšldr_l rendelje, sajnos nem garant‡lt.",1133
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,162,0,Filler,54,13,sajnos,vettem,0,yes,1243,"Annak a lehet_sŽge, hogy a varr—n_ az œj ruh‡hoz az anyagot kŸlfšldr_l rendelje, sajnos nem garant‡lt.",1243
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,162,0,Filler,54,14,nem,arc,0,yes,668,"Annak a lehet_sŽge, hogy a varr—n_ az œj ruh‡hoz az anyagot kŸlfšldr_l rendelje, sajnos nem garant‡lt.",668
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,162,0,Filler,54,15,garant‡lt.,ŽpŸletben.,0,yes,951,"Annak a lehet_sŽge, hogy a varr—n_ az œj ruh‡hoz az anyagot kŸlfšldr_l rendelje, sajnos nem garant‡lt.",951
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,0,A,x-x-x,0,yes,592,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",592
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,1,"gengszter,","eredetŽre,",0,yes,1299,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",1299
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,2,aki,dŽl,0,yes,763,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",763
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,3,a,‡,0,yes,962,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",962
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,4,tolvajt,amikŽrt,1,yes,877,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",877
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,5,bem‡rtotta,r‡gcs‡lj‡k,0,yes,1262,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",1262
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,6,a,—,1,yes,2507,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",2507
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,7,rabl‡st,dolgaim,1,yes,1581,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",1581
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,8,"kšvet_en,","terŸleti,",0,yes,990,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",990
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,9,elrejtette,kamatl‡bak,1,yes,1375,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",1375
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,10,a,_,1,yes,702,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",702
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,138,0,Expt-B,32,11,zs‡km‡nyt.,hull‡mban.,1,yes,785,"A gengszter, aki a tolvajt bem‡rtotta a rabl‡st kšvet_en, elrejtette a zs‡km‡nyt.",785
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,0,A,x-x-x,0,yes,614,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",614
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,1,napkšzis,kšlcsšnt,0,yes,875,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",875
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,2,tan’t—m,salakot,1,yes,965,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",965
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,3,azt,cŽg,1,yes,831,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",831
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,4,"gondolta,","jegyŽben,",0,yes,839,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",839
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,5,hogy,n_tt,0,yes,694,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",694
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,6,hiba,zšld,1,yes,2674,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",2674
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,7,lenne,elad—,1,yes,811,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",811
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,8,a,_,0,yes,774,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",774
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,9,nehŽz,engem,1,yes,1712,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",1712
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,10,matekleckŽr_l,fiatalkorœnak,1,yes,1235,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",1235
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,11,az,be,0,yes,1162,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",1162
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,12,Žnektan‡rt,ad—ztatott,0,yes,899,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",899
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,169,0,Filler,61,13,megkŽrdezni.,mindenkivel.,1,yes,873,"A napkšzis tan’t—m azt gondolta, hogy hiba lenne a nehŽz matekleckŽr_l az Žnektan‡rt megkŽrdezni.",873
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,0,A,x-x-x,0,yes,633,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",633
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,1,"patikus,","sz‡ntuk,",1,yes,1055,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",1055
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,2,aki,Žve,1,yes,587,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",587
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,3,šsszezavarta,j‡tŽksz’nben,0,yes,1313,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",1313
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,4,a,‡,1,yes,772,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",772
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,5,vev_t,kŽrve,0,yes,833,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",833
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,6,a,_,0,yes,772,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",772
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,7,l‡togat‡s,alkatrŽsz,0,yes,1085,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",1085
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,8,"sor‡n,","sincs,",0,yes,793,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",793
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,9,œjraolvasta,pr—b‡lkozva,0,yes,1419,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",1419
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,10,a,—,1,yes,705,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",705
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,133,0,Expt-A,31,11,receptet.,ir‡nyelv.,0,yes,864,"A patikus, aki šsszezavarta a vev_t a l‡togat‡s sor‡n, œjraolvasta a receptet.",864
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,0,Nyilv‡nval—,x-x-x,0,yes,600,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",600
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,1,"volt,","kšzŽ,",0,yes,795,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",795
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,2,hogy,c’me,0,yes,641,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",641
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,3,a,‡,1,yes,699,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",699
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,4,kalauz,Žletm_,0,yes,1177,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",1177
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,5,hirtelen,kerŸlnek,1,yes,949,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",949
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,6,kivett,szebbŽ,1,yes,1377,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",1377
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,7,szabads‡g‡nak,megsŽrtŽsŽnek,0,yes,1340,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",1340
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,8,h‡tterŽben,rengeteget,1,yes,1057,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",1057
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,9,csal‡di,egykori,0,yes,1511,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",1511
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,10,problŽm‡k,esetleges,1,yes,825,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",825
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,176,0,Filler,68,11,vannak.,vŽgŽre.,1,yes,913,"Nyilv‡nval— volt, hogy a kalauz hirtelen kivett szabads‡g‡nak h‡tterŽben csal‡di problŽm‡k vannak.",913
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,0,Annak,x-x-x,0,yes,678,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",678
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,1,a,‡,0,yes,794,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",794
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,2,"val—sz’n_sŽge,","munkakšzšssŽg,",1,yes,915,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",915
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,3,hogy,al—l,1,yes,658,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",658
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,4,a,—,1,yes,790,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",790
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,5,titk‡rn_,_rtorony,0,yes,797,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",797
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,6,a,—,1,yes,919,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",919
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,7,fontos,v‡rtuk,0,yes,1018,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",1018
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,8,emailt,j—pofa,1,yes,916,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",916
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,9,mŽg,b_r,0,yes,775,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",775
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,10,ebŽdszŸnet,v‡rosainak,0,yes,1255,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",1255
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,11,el_tt,magad,0,yes,768,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",768
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,12,"kikŸldje,","tervetek,",1,yes,837,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",837
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,13,rohamosan,hŸvelykes,1,yes,996,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",996
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,161,0,Filler,53,14,csškkent.,esetŽben.,0,yes,782,"Annak a val—sz’n_sŽge, hogy a titk‡rn_ a fontos emailt mŽg ebŽdszŸnet el_tt kikŸldje, rohamosan csškkent.",782
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,0,A,x-x-x,0,yes,508,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",508
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,1,"kŽmikus,","terelik,",0,yes,864,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",864
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,2,aki,sz—,0,yes,700,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",700
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,3,a,‡,0,yes,638,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",638
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,4,biol—gust,italoz‡st,1,yes,1017,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",1017
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,5,mŽltatta,kŽsz’t_k,0,yes,920,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",920
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,6,a,_,1,yes,744,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",744
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,7,cikkmegjelenŽs,tan’tv‡nyomnak,0,yes,1172,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",1172
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,8,"kapcs‡n,","v‡rhat—,",1,yes,944,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",944
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,9,kapott,sz‡zad,0,yes,1243,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",1243
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,10,egy,oka,0,yes,616,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",616
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,74,0,Expt-B,16,11,d’jat.,maguk.,0,yes,804,"A kŽmikus, aki a biol—gust mŽltatta a cikkmegjelenŽs kapcs‡n, kapott egy d’jat.",804
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,0,"Az,","x-x-x,",0,yes,531,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",531
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,1,hogy,idei,0,yes,692,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",692
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,2,a,—,1,yes,838,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",838
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,3,dŽk‡n,borœs,1,yes,976,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",976
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,4,kinevezte,bemenetek,0,yes,818,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",818
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,5,az,_r,0,yes,733,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",733
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,6,adjunktust,blokkj‡val,1,yes,980,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",980
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,7,"tanszŽkvezet_vŽ,","meghat‡roz‡sn‡l,",0,yes,1168,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",1168
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,8,meglepett,dšntŽssel,0,yes,864,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",864
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,141,0,Filler,33,9,mindenkit.,kŽsz’teni.,0,yes,695,"Az, hogy a dŽk‡n kinevezte az adjunktust tanszŽkvezet_vŽ, meglepett mindenkit.",695
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,122,0,Expt-B,28,0,A,x-x-x,0,yes,601,"A bœv‡r, aki az œsz—t megijesztette egy nagy medencŽben, felh‡bor’totta az œsz—mestert.",601
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,122,0,Expt-B,28,1,"bœv‡r,","‡br‡t,",0,yes,935,"A bœv‡r, aki az œsz—t megijesztette egy nagy medencŽben, felh‡bor’totta az œsz—mestert.",935
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,122,0,Expt-B,28,2,aki,c’m,0,yes,691,"A bœv‡r, aki az œsz—t megijesztette egy nagy medencŽben, felh‡bor’totta az œsz—mestert.",691
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,122,0,Expt-B,28,3,az,se,0,yes,737,"A bœv‡r, aki az œsz—t megijesztette egy nagy medencŽben, felh‡bor’totta az œsz—mestert.",737
,,,,,,,,,,,,,,
1745046224,a1733749ee40bb1ac6a7d35f6c88d275,Maze,122,0,Expt-B,28,4,œsz—t,red_k,1,yes,911,"A bœv‡r, aki az œsz—t megijesztette egy nagy medencŽben, felh‡bor’totta az œsz—mestert.",911
,,,,,,,,,,,,,,
